source,ticker,expiration_date,strike_price,volume,open_interest
AlphaVantage,SPY,2009-12-19,160.0,5,9073
AlphaVantage,SPY,2009-12-19,165.0,0,7276
AlphaVantage,SPY,2009-12-19,165.0,0,8395
AlphaVantage,SPY,2009-12-19,170.0,14,8851
AlphaVantage,SPY,2009-12-19,170.0,0,9009
AlphaVantage,SPY,2009-12-19,175.0,18,8986
AlphaVantage,SPY,2009-12-19,175.0,0,4922
AlphaVantage,SPY,2009-12-19,180.0,0,11649
AlphaVantage,SPY,2009-12-19,180.0,0,2084
AlphaVantage,SPY,2009-12-19,185.0,0,1936
AlphaVantage,SPY,2009-12-19,185.0,0,5
AlphaVantage,SPY,2009-12-19,190.0,0,7224
AlphaVantage,SPY,2009-12-19,190.0,0,182
AlphaVantage,SPY,2009-12-19,195.0,0,7893
AlphaVantage,SPY,2009-12-19,195.0,0,0
AlphaVantage,SPY,2009-12-19,200.0,50,10416
AlphaVantage,SPY,2009-12-19,200.0,0,100
AlphaVantage,SPY,2009-12-19,205.0,0,2264
AlphaVantage,SPY,2009-12-19,205.0,0,0
AlphaVantage,SPY,2009-12-19,210.0,0,25807
AlphaVantage,SPY,2009-12-19,210.0,0,203
AlphaVantage,SPY,2010-12-18,60.0,0,0
AlphaVantage,SPY,2010-12-18,60.0,0,3200
AlphaVantage,SPY,2010-12-18,65.0,0,0
AlphaVantage,SPY,2010-12-18,65.0,0,0
AlphaVantage,SPY,2010-12-18,70.0,1,1
AlphaVantage,SPY,2010-12-18,70.0,0,0
AlphaVantage,SPY,2010-12-18,75.0,0,0
AlphaVantage,SPY,2010-12-18,75.0,0,0
AlphaVantage,SPY,2010-12-18,80.0,0,10
AlphaVantage,SPY,2010-12-18,80.0,2,0
AlphaVantage,SPY,2010-12-18,85.0,0,10
AlphaVantage,SPY,2010-12-18,85.0,0,0
AlphaVantage,SPY,2010-12-18,90.0,0,11
AlphaVantage,SPY,2010-12-18,90.0,0,30
AlphaVantage,SPY,2010-12-18,95.0,0,10
AlphaVantage,SPY,2010-12-18,95.0,0,0
AlphaVantage,SPY,2010-12-18,100.0,0,86
AlphaVantage,SPY,2010-12-18,100.0,0,10
AlphaVantage,SPY,2010-12-18,105.0,0,30
AlphaVantage,SPY,2010-12-18,105.0,0,0
AlphaVantage,SPY,2010-12-18,110.0,0,10
AlphaVantage,SPY,2010-12-18,110.0,0,16
AlphaVantage,SPY,2010-12-18,115.0,0,38
AlphaVantage,SPY,2010-12-18,115.0,10,0
AlphaVantage,SPY,2010-12-18,120.0,0,10
AlphaVantage,SPY,2010-12-18,120.0,10,0
AlphaVantage,SPY,2010-12-18,125.0,0,10
AlphaVantage,SPY,2010-12-18,125.0,0,0
AlphaVantage,SPY,2010-12-18,130.0,0,20
AlphaVantage,SPY,2010-12-18,130.0,1,2
AlphaVantage,SPY,2010-12-18,135.0,0,38
AlphaVantage,SPY,2010-12-18,135.0,0,16
AlphaVantage,SPY,2010-12-18,140.0,0,30
AlphaVantage,SPY,2010-12-18,140.0,0,37
AlphaVantage,SPY,2010-12-18,145.0,0,133
AlphaVantage,SPY,2010-12-18,145.0,10,32
AlphaVantage,SPY,2010-12-18,150.0,0,35
AlphaVantage,SPY,2010-12-18,150.0,0,0
AlphaVantage,SPY,2010-12-18,155.0,0,20
AlphaVantage,SPY,2010-12-18,155.0,0,7
AlphaVantage,SPY,2010-12-18,160.0,18,20
AlphaVantage,SPY,2010-12-18,160.0,0,0
AlphaVantage,SPY,2010-12-18,165.0,25,13
AlphaVantage,SPY,2010-12-18,165.0,2,16
AlphaVantage,SPY,2010-12-18,170.0,0,10
AlphaVantage,SPY,2010-12-18,170.0,0,0
AlphaVantage,SPY,2010-12-18,175.0,0,20
AlphaVantage,SPY,2010-12-18,175.0,0,0
AlphaVantage,SPY,2010-12-18,180.0,0,10
AlphaVantage,SPY,2010-12-18,180.0,0,60
AlphaVantage,SPY,2010-12-18,185.0,0,10
AlphaVantage,SPY,2010-12-18,185.0,0,32
AlphaVantage,SPY,2010-12-18,190.0,0,11
AlphaVantage,SPY,2010-12-18,190.0,0,0
AlphaVantage,SPY,2010-12-18,195.0,0,10
AlphaVantage,SPY,2010-12-18,195.0,0,0
AlphaVantage,SPY,2010-12-18,200.0,23,20
AlphaVantage,SPY,2010-12-18,200.0,0,0
AlphaVantage,SPY,2010-12-18,205.0,160,21
AlphaVantage,SPY,2010-12-18,205.0,0,0
AlphaVantage,SPY,2010-12-18,210.0,31,124
AlphaVantage,SPY,2010-12-18,210.0,0,0
AlphaVantage,SPY,2008-01-19,70.0,0,2401
AlphaVantage,SPY,2008-01-19,70.0,0,1
AlphaVantage,SPY,2008-01-19,71.0,0,854
AlphaVantage,SPY,2008-01-19,71.0,0,0
AlphaVantage,SPY,2008-01-19,72.0,0,1306
AlphaVantage,SPY,2008-01-19,72.0,0,0
AlphaVantage,SPY,2008-01-19,73.0,0,1174
AlphaVantage,SPY,2008-01-19,73.0,0,0
AlphaVantage,SPY,2008-01-19,74.0,0,2206
AlphaVantage,SPY,2008-01-19,74.0,0,0
AlphaVantage,SPY,2008-01-19,75.0,0,673
AlphaVantage,SPY,2008-01-19,75.0,0,0
AlphaVantage,SPY,2008-01-19,76.0,0,624
AlphaVantage,SPY,2008-01-19,76.0,0,0
AlphaVantage,SPY,2008-01-19,77.0,0,553
AlphaVantage,SPY,2008-01-19,77.0,0,0
AlphaVantage,SPY,2008-01-19,78.0,0,556
AlphaVantage,SPY,2008-01-19,78.0,0,0
AlphaVantage,SPY,2008-01-19,79.0,0,543
AlphaVantage,SPY,2008-01-19,79.0,0,0
AlphaVantage,SPY,2008-01-19,80.0,0,0
AlphaVantage,SPY,2008-01-19,80.0,0,0
AlphaVantage,SPY,2008-01-19,81.0,0,0
AlphaVantage,SPY,2008-01-19,81.0,0,0
AlphaVantage,SPY,2008-01-19,82.0,0,11
AlphaVantage,SPY,2008-01-19,82.0,0,0
AlphaVantage,SPY,2008-01-19,83.0,0,22
AlphaVantage,SPY,2008-01-19,83.0,0,0
AlphaVantage,SPY,2008-01-19,84.0,0,0
AlphaVantage,SPY,2008-01-19,84.0,0,0
AlphaVantage,SPY,2008-01-19,85.0,0,0
AlphaVantage,SPY,2008-01-19,85.0,0,0
AlphaVantage,SPY,2008-01-19,86.0,0,0
AlphaVantage,SPY,2008-01-19,86.0,0,0
AlphaVantage,SPY,2008-01-19,87.0,0,0
AlphaVantage,SPY,2008-01-19,87.0,0,0
AlphaVantage,SPY,2008-01-19,88.0,0,91
AlphaVantage,SPY,2008-01-19,88.0,0,0
AlphaVantage,SPY,2008-01-19,89.0,0,33
AlphaVantage,SPY,2008-01-19,89.0,0,0
AlphaVantage,SPY,2008-01-19,90.0,5,130
AlphaVantage,SPY,2008-01-19,90.0,0,0
AlphaVantage,SPY,2008-01-19,91.0,0,18
AlphaVantage,SPY,2008-01-19,91.0,0,0
AlphaVantage,SPY,2008-01-19,92.0,0,8
AlphaVantage,SPY,2008-01-19,92.0,0,1
AlphaVantage,SPY,2008-01-19,93.0,0,10
AlphaVantage,SPY,2008-01-19,93.0,0,8
AlphaVantage,SPY,2008-01-19,94.0,0,16
AlphaVantage,SPY,2008-01-19,94.0,0,0
AlphaVantage,SPY,2008-01-19,95.0,0,0
AlphaVantage,SPY,2008-01-19,95.0,0,335
AlphaVantage,SPY,2008-01-19,96.0,0,23
AlphaVantage,SPY,2008-01-19,96.0,0,0
AlphaVantage,SPY,2008-01-19,97.0,0,12
AlphaVantage,SPY,2008-01-19,97.0,0,0
AlphaVantage,SPY,2008-01-19,98.0,0,117
AlphaVantage,SPY,2008-01-19,98.0,0,615
AlphaVantage,SPY,2008-01-19,99.0,0,11
AlphaVantage,SPY,2008-01-19,99.0,0,20
AlphaVantage,SPY,2008-01-19,100.0,0,96
AlphaVantage,SPY,2008-01-19,100.0,0,478
AlphaVantage,SPY,2008-01-19,101.0,0,28
AlphaVantage,SPY,2008-01-19,101.0,0,383
AlphaVantage,SPY,2008-01-19,102.0,0,0
AlphaVantage,SPY,2008-01-19,102.0,0,138
AlphaVantage,SPY,2008-01-19,103.0,0,3
AlphaVantage,SPY,2008-01-19,103.0,0,311
AlphaVantage,SPY,2008-01-19,104.0,0,11
AlphaVantage,SPY,2008-01-19,104.0,0,345
AlphaVantage,SPY,2008-01-19,105.0,0,24
AlphaVantage,SPY,2008-01-19,105.0,0,1168
AlphaVantage,SPY,2008-01-19,106.0,0,51
AlphaVantage,SPY,2008-01-19,106.0,0,600
AlphaVantage,SPY,2008-01-19,107.0,0,0
AlphaVantage,SPY,2008-01-19,107.0,0,2651
AlphaVantage,SPY,2008-01-19,108.0,0,72
AlphaVantage,SPY,2008-01-19,108.0,0,2691
AlphaVantage,SPY,2008-01-19,109.0,0,32
AlphaVantage,SPY,2008-01-19,109.0,0,3119
AlphaVantage,SPY,2008-01-19,110.0,0,86
AlphaVantage,SPY,2008-01-19,110.0,0,6179
AlphaVantage,SPY,2008-01-19,111.0,0,118
AlphaVantage,SPY,2008-01-19,111.0,0,1717
AlphaVantage,SPY,2008-01-19,112.0,0,59
AlphaVantage,SPY,2008-01-19,112.0,0,2095
AlphaVantage,SPY,2008-01-19,113.0,0,15
AlphaVantage,SPY,2008-01-19,113.0,0,1939
AlphaVantage,SPY,2008-01-19,114.0,0,10
AlphaVantage,SPY,2008-01-19,114.0,1,2385
AlphaVantage,SPY,2008-01-19,115.0,0,4
AlphaVantage,SPY,2008-01-19,115.0,0,5921
AlphaVantage,SPY,2008-01-19,116.0,0,100
AlphaVantage,SPY,2008-01-19,116.0,0,5257
AlphaVantage,SPY,2008-01-19,117.0,0,0
AlphaVantage,SPY,2008-01-19,117.0,0,4482
AlphaVantage,SPY,2008-01-19,118.0,0,0
AlphaVantage,SPY,2008-01-19,118.0,0,7884
AlphaVantage,SPY,2008-01-19,119.0,0,0
AlphaVantage,SPY,2008-01-19,119.0,0,8776
AlphaVantage,SPY,2008-01-19,120.0,47,178
AlphaVantage,SPY,2008-01-19,120.0,0,12314
AlphaVantage,SPY,2008-01-19,121.0,0,106
AlphaVantage,SPY,2008-01-19,121.0,0,2527
AlphaVantage,SPY,2008-01-19,122.0,0,126
AlphaVantage,SPY,2008-01-19,122.0,100,5692
AlphaVantage,SPY,2008-01-19,123.0,0,40
AlphaVantage,SPY,2008-01-19,123.0,2,10495
AlphaVantage,SPY,2008-01-19,124.0,0,0
AlphaVantage,SPY,2008-01-19,124.0,70,9005
AlphaVantage,SPY,2008-01-19,125.0,0,12
AlphaVantage,SPY,2008-01-19,125.0,117,35128
AlphaVantage,SPY,2008-01-19,126.0,0,4
AlphaVantage,SPY,2008-01-19,126.0,347,5983
AlphaVantage,SPY,2008-01-19,127.0,0,0
AlphaVantage,SPY,2008-01-19,127.0,269,47608
AlphaVantage,SPY,2008-01-19,128.0,0,0
AlphaVantage,SPY,2008-01-19,128.0,478,10565
AlphaVantage,SPY,2008-01-19,129.0,0,6
AlphaVantage,SPY,2008-01-19,129.0,127,6742
AlphaVantage,SPY,2008-01-19,130.0,205,464
AlphaVantage,SPY,2008-01-19,130.0,855,15694
AlphaVantage,SPY,2008-01-19,131.0,55,192
AlphaVantage,SPY,2008-01-19,131.0,610,9181
AlphaVantage,SPY,2008-01-19,132.0,7,1036
AlphaVantage,SPY,2008-01-19,132.0,2992,12595
AlphaVantage,SPY,2008-01-19,133.0,108,861
AlphaVantage,SPY,2008-01-19,133.0,2733,27933
AlphaVantage,SPY,2008-01-19,134.0,7,1519
AlphaVantage,SPY,2008-01-19,134.0,4302,10281
AlphaVantage,SPY,2008-01-19,135.0,168,2637
AlphaVantage,SPY,2008-01-19,135.0,29700,76124
AlphaVantage,SPY,2008-01-19,136.0,508,2934
AlphaVantage,SPY,2008-01-19,136.0,10275,16746
AlphaVantage,SPY,2008-01-19,137.0,683,2914
AlphaVantage,SPY,2008-01-19,137.0,20730,21654
AlphaVantage,SPY,2008-01-19,138.0,2857,3801
AlphaVantage,SPY,2008-01-19,138.0,15167,28532
AlphaVantage,SPY,2008-01-19,139.0,813,3907
AlphaVantage,SPY,2008-01-19,139.0,26038,37716
AlphaVantage,SPY,2008-01-19,140.0,4120,4872
AlphaVantage,SPY,2008-01-19,140.0,64171,86598
AlphaVantage,SPY,2008-01-19,141.0,24526,6984
AlphaVantage,SPY,2008-01-19,141.0,48424,79911
AlphaVantage,SPY,2008-01-19,142.0,14823,8421
AlphaVantage,SPY,2008-01-19,142.0,119839,57815
AlphaVantage,SPY,2008-01-19,143.0,20123,5342
AlphaVantage,SPY,2008-01-19,143.0,40867,62810
AlphaVantage,SPY,2008-01-19,144.0,11835,10064
AlphaVantage,SPY,2008-01-19,144.0,18206,48251
AlphaVantage,SPY,2008-01-19,145.0,34482,38839
AlphaVantage,SPY,2008-01-19,145.0,50436,140106
AlphaVantage,SPY,2008-01-19,146.0,13211,55290
AlphaVantage,SPY,2008-01-19,146.0,29628,76665
AlphaVantage,SPY,2008-01-19,147.0,21140,53528
AlphaVantage,SPY,2008-01-19,147.0,74644,224546
AlphaVantage,SPY,2008-01-19,148.0,33724,45544
AlphaVantage,SPY,2008-01-19,148.0,12797,46209
AlphaVantage,SPY,2008-01-19,149.0,12075,63164
AlphaVantage,SPY,2008-01-19,149.0,2483,50111
AlphaVantage,SPY,2008-01-19,150.0,10180,53966
AlphaVantage,SPY,2008-01-19,150.0,3457,54024
AlphaVantage,SPY,2008-01-19,151.0,3246,23035
AlphaVantage,SPY,2008-01-19,151.0,821,23769
AlphaVantage,SPY,2008-01-19,152.0,8076,42471
AlphaVantage,SPY,2008-01-19,152.0,552,11116
AlphaVantage,SPY,2008-01-19,153.0,1615,46472
AlphaVantage,SPY,2008-01-19,153.0,106,10995
AlphaVantage,SPY,2008-01-19,154.0,2544,41362
AlphaVantage,SPY,2008-01-19,154.0,106,9320
AlphaVantage,SPY,2008-01-19,155.0,2366,26964
AlphaVantage,SPY,2008-01-19,155.0,141,1544
AlphaVantage,SPY,2008-01-19,156.0,455,31298
AlphaVantage,SPY,2008-01-19,156.0,14,194
AlphaVantage,SPY,2008-01-19,157.0,282,18157
AlphaVantage,SPY,2008-01-19,157.0,656,286
AlphaVantage,SPY,2008-01-19,158.0,191,34651
AlphaVantage,SPY,2008-01-19,158.0,77,35
AlphaVantage,SPY,2008-01-19,159.0,18,16910
AlphaVantage,SPY,2008-01-19,159.0,0,165
AlphaVantage,SPY,2008-01-19,160.0,10,9566
AlphaVantage,SPY,2008-01-19,160.0,7009,10262
AlphaVantage,SPY,2008-01-19,161.0,8,10030
AlphaVantage,SPY,2008-01-19,161.0,0,5
AlphaVantage,SPY,2008-01-19,162.0,0,6080
AlphaVantage,SPY,2008-01-19,162.0,30,125
AlphaVantage,SPY,2008-01-19,163.0,0,6496
AlphaVantage,SPY,2008-01-19,163.0,0,40
AlphaVantage,SPY,2008-01-19,164.0,0,5870
AlphaVantage,SPY,2008-01-19,164.0,0,0
AlphaVantage,SPY,2008-01-19,165.0,0,4708
AlphaVantage,SPY,2008-01-19,165.0,0,40
AlphaVantage,SPY,2008-01-19,166.0,0,1318
AlphaVantage,SPY,2008-01-19,166.0,0,0
AlphaVantage,SPY,2008-01-19,167.0,0,998
AlphaVantage,SPY,2008-01-19,167.0,0,0
AlphaVantage,SPY,2008-01-19,168.0,0,2027
AlphaVantage,SPY,2008-01-19,168.0,0,0
AlphaVantage,SPY,2008-01-19,169.0,0,5808
AlphaVantage,SPY,2008-01-19,169.0,0,0
AlphaVantage,SPY,2008-01-19,170.0,0,1720
AlphaVantage,SPY,2008-01-19,170.0,0,0
AlphaVantage,SPY,2008-01-19,171.0,0,2554
AlphaVantage,SPY,2008-01-19,171.0,0,0
AlphaVantage,SPY,2008-01-19,172.0,0,1816
AlphaVantage,SPY,2008-01-19,172.0,0,0
AlphaVantage,SPY,2008-01-19,173.0,0,615
AlphaVantage,SPY,2008-01-19,173.0,0,0
AlphaVantage,SPY,2008-01-19,174.0,0,1210
AlphaVantage,SPY,2008-01-19,174.0,0,0
AlphaVantage,SPY,2008-01-19,175.0,0,606
AlphaVantage,SPY,2008-01-19,175.0,0,4
AlphaVantage,SPY,2008-01-19,176.0,0,9
AlphaVantage,SPY,2008-01-19,176.0,0,0
AlphaVantage,SPY,2008-01-19,177.0,0,0
AlphaVantage,SPY,2008-01-19,177.0,0,0
AlphaVantage,SPY,2008-01-19,178.0,0,10
AlphaVantage,SPY,2008-01-19,178.0,0,0
AlphaVantage,SPY,2008-01-19,179.0,0,0
AlphaVantage,SPY,2008-01-19,179.0,0,0
AlphaVantage,SPY,2008-01-19,180.0,0,0
AlphaVantage,SPY,2008-01-19,180.0,0,0
AlphaVantage,SPY,2008-01-19,181.0,0,0
AlphaVantage,SPY,2008-01-19,181.0,0,0
AlphaVantage,SPY,2008-01-19,182.0,0,0
AlphaVantage,SPY,2008-01-19,182.0,0,10
AlphaVantage,SPY,2008-01-19,183.0,0,0
AlphaVantage,SPY,2008-01-19,183.0,0,10
AlphaVantage,SPY,2008-01-19,184.0,0,0
AlphaVantage,SPY,2008-01-19,184.0,0,10
AlphaVantage,SPY,2008-01-19,185.0,0,0
AlphaVantage,SPY,2008-01-19,185.0,0,10
AlphaVantage,SPY,2008-02-16,70.0,0,51
AlphaVantage,SPY,2008-02-16,70.0,0,0
AlphaVantage,SPY,2008-02-16,71.0,0,19
AlphaVantage,SPY,2008-02-16,71.0,0,0
AlphaVantage,SPY,2008-02-16,72.0,0,26
AlphaVantage,SPY,2008-02-16,72.0,0,0
AlphaVantage,SPY,2008-02-16,73.0,0,0
AlphaVantage,SPY,2008-02-16,73.0,0,0
AlphaVantage,SPY,2008-02-16,74.0,0,363
AlphaVantage,SPY,2008-02-16,74.0,0,0
AlphaVantage,SPY,2008-02-16,75.0,0,14
AlphaVantage,SPY,2008-02-16,75.0,0,0
AlphaVantage,SPY,2008-02-16,76.0,0,10
AlphaVantage,SPY,2008-02-16,76.0,0,0
AlphaVantage,SPY,2008-02-16,77.0,0,73
AlphaVantage,SPY,2008-02-16,77.0,0,0
AlphaVantage,SPY,2008-02-16,78.0,0,20
AlphaVantage,SPY,2008-02-16,78.0,0,0
AlphaVantage,SPY,2008-02-16,79.0,0,72
AlphaVantage,SPY,2008-02-16,79.0,0,0
AlphaVantage,SPY,2008-02-16,80.0,0,50
AlphaVantage,SPY,2008-02-16,80.0,0,0
AlphaVantage,SPY,2008-02-16,81.0,0,86
AlphaVantage,SPY,2008-02-16,81.0,0,0
AlphaVantage,SPY,2008-02-16,82.0,0,0
AlphaVantage,SPY,2008-02-16,82.0,0,0
AlphaVantage,SPY,2008-02-16,83.0,0,4
AlphaVantage,SPY,2008-02-16,83.0,0,0
AlphaVantage,SPY,2008-02-16,84.0,0,2
AlphaVantage,SPY,2008-02-16,84.0,0,0
AlphaVantage,SPY,2008-02-16,85.0,0,58
AlphaVantage,SPY,2008-02-16,85.0,0,0
AlphaVantage,SPY,2008-02-16,86.0,0,10
AlphaVantage,SPY,2008-02-16,86.0,0,0
AlphaVantage,SPY,2008-02-16,87.0,0,0
AlphaVantage,SPY,2008-02-16,87.0,0,0
AlphaVantage,SPY,2008-02-16,88.0,0,25
AlphaVantage,SPY,2008-02-16,88.0,0,0
AlphaVantage,SPY,2008-02-16,89.0,0,100
AlphaVantage,SPY,2008-02-16,89.0,0,18
AlphaVantage,SPY,2008-02-16,90.0,0,70
AlphaVantage,SPY,2008-02-16,90.0,0,37
AlphaVantage,SPY,2008-02-16,91.0,0,23
AlphaVantage,SPY,2008-02-16,91.0,0,28
AlphaVantage,SPY,2008-02-16,92.0,0,13
AlphaVantage,SPY,2008-02-16,92.0,0,0
AlphaVantage,SPY,2008-02-16,93.0,0,0
AlphaVantage,SPY,2008-02-16,93.0,0,38
AlphaVantage,SPY,2008-02-16,94.0,0,50
AlphaVantage,SPY,2008-02-16,94.0,0,10
AlphaVantage,SPY,2008-02-16,95.0,0,1
AlphaVantage,SPY,2008-02-16,95.0,0,1556
AlphaVantage,SPY,2008-02-16,96.0,0,35
AlphaVantage,SPY,2008-02-16,96.0,0,1657
AlphaVantage,SPY,2008-02-16,97.0,0,0
AlphaVantage,SPY,2008-02-16,97.0,0,2514
AlphaVantage,SPY,2008-02-16,98.0,0,183
AlphaVantage,SPY,2008-02-16,98.0,0,311
AlphaVantage,SPY,2008-02-16,99.0,0,0
AlphaVantage,SPY,2008-02-16,99.0,0,272
AlphaVantage,SPY,2008-02-16,100.0,0,151
AlphaVantage,SPY,2008-02-16,100.0,0,320
AlphaVantage,SPY,2008-02-16,101.0,0,0
AlphaVantage,SPY,2008-02-16,101.0,0,260
AlphaVantage,SPY,2008-02-16,102.0,0,50
AlphaVantage,SPY,2008-02-16,102.0,0,32
AlphaVantage,SPY,2008-02-16,103.0,0,0
AlphaVantage,SPY,2008-02-16,103.0,0,147
AlphaVantage,SPY,2008-02-16,104.0,0,20
AlphaVantage,SPY,2008-02-16,104.0,0,70
AlphaVantage,SPY,2008-02-16,105.0,0,237
AlphaVantage,SPY,2008-02-16,105.0,0,16
AlphaVantage,SPY,2008-02-16,106.0,0,102
AlphaVantage,SPY,2008-02-16,106.0,0,76
AlphaVantage,SPY,2008-02-16,107.0,0,75
AlphaVantage,SPY,2008-02-16,107.0,0,1152
AlphaVantage,SPY,2008-02-16,108.0,0,170
AlphaVantage,SPY,2008-02-16,108.0,0,254
AlphaVantage,SPY,2008-02-16,109.0,0,37
AlphaVantage,SPY,2008-02-16,109.0,6,210
AlphaVantage,SPY,2008-02-16,110.0,0,57
AlphaVantage,SPY,2008-02-16,110.0,60,605
AlphaVantage,SPY,2008-02-16,111.0,0,35
AlphaVantage,SPY,2008-02-16,111.0,3,601
AlphaVantage,SPY,2008-02-16,112.0,0,89
AlphaVantage,SPY,2008-02-16,112.0,100,837
AlphaVantage,SPY,2008-02-16,113.0,0,67
AlphaVantage,SPY,2008-02-16,113.0,0,982
AlphaVantage,SPY,2008-02-16,114.0,0,21
AlphaVantage,SPY,2008-02-16,114.0,15,1708
AlphaVantage,SPY,2008-02-16,115.0,0,32
AlphaVantage,SPY,2008-02-16,115.0,244,2109
AlphaVantage,SPY,2008-02-16,116.0,0,109
AlphaVantage,SPY,2008-02-16,116.0,194,3319
AlphaVantage,SPY,2008-02-16,117.0,0,8
AlphaVantage,SPY,2008-02-16,117.0,209,3390
AlphaVantage,SPY,2008-02-16,118.0,0,97
AlphaVantage,SPY,2008-02-16,118.0,1036,2452
AlphaVantage,SPY,2008-02-16,119.0,0,65
AlphaVantage,SPY,2008-02-16,119.0,676,2971
AlphaVantage,SPY,2008-02-16,120.0,0,152
AlphaVantage,SPY,2008-02-16,120.0,1323,7549
AlphaVantage,SPY,2008-02-16,121.0,0,413
AlphaVantage,SPY,2008-02-16,121.0,1221,6223
AlphaVantage,SPY,2008-02-16,122.0,0,318
AlphaVantage,SPY,2008-02-16,122.0,2030,2996
AlphaVantage,SPY,2008-02-16,123.0,0,122
AlphaVantage,SPY,2008-02-16,123.0,284,2990
AlphaVantage,SPY,2008-02-16,124.0,0,37
AlphaVantage,SPY,2008-02-16,124.0,297,16097
AlphaVantage,SPY,2008-02-16,125.0,5,1091
AlphaVantage,SPY,2008-02-16,125.0,1502,2925
AlphaVantage,SPY,2008-02-16,126.0,0,764
AlphaVantage,SPY,2008-02-16,126.0,2013,1005
AlphaVantage,SPY,2008-02-16,127.0,0,73
AlphaVantage,SPY,2008-02-16,127.0,2214,3290
AlphaVantage,SPY,2008-02-16,128.0,0,2001
AlphaVantage,SPY,2008-02-16,128.0,3223,2800
AlphaVantage,SPY,2008-02-16,129.0,42,1813
AlphaVantage,SPY,2008-02-16,129.0,1589,2490
AlphaVantage,SPY,2008-02-16,130.0,12,524
AlphaVantage,SPY,2008-02-16,130.0,595,4606
AlphaVantage,SPY,2008-02-16,131.0,6,1599
AlphaVantage,SPY,2008-02-16,131.0,298,2266
AlphaVantage,SPY,2008-02-16,132.0,15,1121
AlphaVantage,SPY,2008-02-16,132.0,7877,2774
AlphaVantage,SPY,2008-02-16,133.0,0,893
AlphaVantage,SPY,2008-02-16,133.0,1482,3407
AlphaVantage,SPY,2008-02-16,134.0,119,498
AlphaVantage,SPY,2008-02-16,134.0,8277,12497
AlphaVantage,SPY,2008-02-16,135.0,4429,1020
AlphaVantage,SPY,2008-02-16,135.0,13979,6737
AlphaVantage,SPY,2008-02-16,136.0,2270,1840
AlphaVantage,SPY,2008-02-16,136.0,14461,22846
AlphaVantage,SPY,2008-02-16,137.0,861,1235
AlphaVantage,SPY,2008-02-16,137.0,6633,12956
AlphaVantage,SPY,2008-02-16,138.0,143,2515
AlphaVantage,SPY,2008-02-16,138.0,13253,10328
AlphaVantage,SPY,2008-02-16,139.0,1676,8143
AlphaVantage,SPY,2008-02-16,139.0,33251,38088
AlphaVantage,SPY,2008-02-16,140.0,1376,2561
AlphaVantage,SPY,2008-02-16,140.0,17533,37949
AlphaVantage,SPY,2008-02-16,141.0,1781,1611
AlphaVantage,SPY,2008-02-16,141.0,5252,8992
AlphaVantage,SPY,2008-02-16,142.0,1960,3183
AlphaVantage,SPY,2008-02-16,142.0,11149,22994
AlphaVantage,SPY,2008-02-16,143.0,650,3156
AlphaVantage,SPY,2008-02-16,143.0,571,23984
AlphaVantage,SPY,2008-02-16,144.0,831,3285
AlphaVantage,SPY,2008-02-16,144.0,3824,17544
AlphaVantage,SPY,2008-02-16,145.0,2976,11709
AlphaVantage,SPY,2008-02-16,145.0,8094,70574
AlphaVantage,SPY,2008-02-16,146.0,3178,9891
AlphaVantage,SPY,2008-02-16,146.0,3994,16814
AlphaVantage,SPY,2008-02-16,147.0,1398,14066
AlphaVantage,SPY,2008-02-16,147.0,2938,13760
AlphaVantage,SPY,2008-02-16,148.0,9762,7830
AlphaVantage,SPY,2008-02-16,148.0,292,24378
AlphaVantage,SPY,2008-02-16,149.0,3341,8472
AlphaVantage,SPY,2008-02-16,149.0,955,7541
AlphaVantage,SPY,2008-02-16,150.0,4212,25357
AlphaVantage,SPY,2008-02-16,150.0,10983,21018
AlphaVantage,SPY,2008-02-16,151.0,2669,26872
AlphaVantage,SPY,2008-02-16,151.0,163,15500
AlphaVantage,SPY,2008-02-16,152.0,922,10195
AlphaVantage,SPY,2008-02-16,152.0,309,3291
AlphaVantage,SPY,2008-02-16,153.0,859,8635
AlphaVantage,SPY,2008-02-16,153.0,17,1603
AlphaVantage,SPY,2008-02-16,154.0,278,9758
AlphaVantage,SPY,2008-02-16,154.0,28,1640
AlphaVantage,SPY,2008-02-16,155.0,5857,9246
AlphaVantage,SPY,2008-02-16,155.0,29,1691
AlphaVantage,SPY,2008-02-16,156.0,1688,7337
AlphaVantage,SPY,2008-02-16,156.0,0,1826
AlphaVantage,SPY,2008-02-16,157.0,549,8341
AlphaVantage,SPY,2008-02-16,157.0,4,967
AlphaVantage,SPY,2008-02-16,158.0,81,9687
AlphaVantage,SPY,2008-02-16,158.0,0,124
AlphaVantage,SPY,2008-02-16,159.0,164,16302
AlphaVantage,SPY,2008-02-16,159.0,1,40
AlphaVantage,SPY,2008-02-16,160.0,2172,6077
AlphaVantage,SPY,2008-02-16,160.0,2,46
AlphaVantage,SPY,2008-02-16,161.0,4466,15570
AlphaVantage,SPY,2008-02-16,161.0,4,54
AlphaVantage,SPY,2008-02-16,162.0,116,7667
AlphaVantage,SPY,2008-02-16,162.0,5,41
AlphaVantage,SPY,2008-02-16,163.0,0,6585
AlphaVantage,SPY,2008-02-16,163.0,152,61
AlphaVantage,SPY,2008-02-16,164.0,23,5094
AlphaVantage,SPY,2008-02-16,164.0,104,51
AlphaVantage,SPY,2008-02-16,165.0,5,2604
AlphaVantage,SPY,2008-02-16,165.0,0,85
